"Frequency","Anode Voltage","Anode Current","Cathode Voltage","Cathode Current","G Anode>Anode","C Anode>Anode","G Cathode>Anode","C Cathode>Anode","G Anode>Cathode","C Anode>Cathode","G Cathode>Cathode","C Cathode>Cathode"
1.0000000000e-03,5.1000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9799405510e-19,-1.0350371330e-22,-3.4270328800e-16,4.1165616700e-19,3.4274976620e-16,1.0352444040e-22,3.4275321960e-16,6.1138769460e-18,-3.4279970570e-16
1.0000000000e-03,5.2000000000e+00,0.0000000000e+00,0.0000000000e+00,9.1755621920e-19,-1.0347868140e-22,-3.4277664690e-16,-9.9526361510e-20,3.4278825630e-16,1.0348313840e-22,3.4278738910e-16,1.5001369920e-18,-3.4279899700e-16
1.0000000000e-03,5.3000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0591286350e-19,-1.0346589990e-22,-3.4284209090e-16,-4.1585061190e-20,3.4286628400e-16,1.0347595940e-22,3.4286634490e-16,3.2136545250e-18,-3.4289054140e-16
1.0000000000e-03,5.4000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9086596880e-20,-1.0346026450e-22,-3.4290549890e-16,-1.4820130110e-19,3.4296495630e-16,1.0348487430e-22,3.4296485090e-16,7.9118123320e-18,-3.4302432330e-16
1.0000000000e-03,5.5000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3124414500e-20,-1.0343527890e-22,-3.4296459130e-16,-9.0105255560e-20,3.4299752820e-16,1.0344901210e-22,3.4299772650e-16,4.4272258700e-18,-3.4303067310e-16
1.0000000000e-03,5.6000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3003554520e-19,-1.0341182480e-22,-3.4302193050e-16,-1.7420770820e-19,3.4303233560e-16,1.0341592300e-22,3.4303182280e-16,1.4718168550e-18,-3.4304223540e-16
1.0000000000e-03,5.7000000000e+00,0.0000000000e+00,0.0000000000e+00,7.2627180620e-18,-1.0337251670e-22,-3.4307739510e-16,-3.5901049700e-19,3.4301191420e-16,1.0334367450e-22,3.4300773580e-16,-8.7630793720e-18,-3.4294228580e-16
1.0000000000e-03,5.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4006106660e-18,-1.0335473710e-22,-3.4312672710e-16,-6.3626437250e-20,3.4306198040e-16,1.0332767820e-22,3.4306135260e-16,-8.4819420890e-18,-3.4299662040e-16
1.0000000000e-03,5.9000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3104865240e-18,-1.0334778690e-22,-3.4317466240e-16,1.1341709340e-19,3.4314541710e-16,1.0333620770e-22,3.4314668030e-16,-3.7644758880e-18,-3.4311743260e-16
1.0000000000e-03,6.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5691929620e-18,-1.0334329430e-22,-3.4322105030e-16,2.1128402400e-19,3.4323467580e-16,1.0334965530e-22,3.4323642510e-16,1.8030720770e-18,-3.4325005830e-16
1.0000000000e-03,6.1000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3902862230e-18,-1.0329283000e-22,-3.4326614980e-16,2.1386451530e-19,3.4316896620e-16,1.0325361760e-22,3.4317131060e-16,-1.2649008220e-17,-3.4307417060e-16
1.0000000000e-03,6.2000000000e+00,0.0000000000e+00,0.0000000000e+00,2.4747124800e-18,-1.0331819830e-22,-3.4331271690e-16,-2.2386153350e-19,3.4335181400e-16,1.0333418530e-22,3.4335137980e-16,5.2991594880e-18,-3.4339048360e-16
1.0000000000e-03,6.3000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1305640760e-19,-1.0325587220e-22,-3.4335363020e-16,-1.5313744630e-19,3.4324289500e-16,1.0320934770e-22,3.4324103230e-16,-1.4620024170e-17,-3.4313035180e-16
1.0000000000e-03,6.4000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1048007030e-19,-1.0323605500e-22,-3.4339307700e-16,-1.0895987470e-19,3.4327318850e-16,1.0318586850e-22,3.4327157720e-16,-1.5831241880e-17,-3.4315174610e-16
1.0000000000e-03,6.5000000000e+00,0.0000000000e+00,0.0000000000e+00,7.1606274390e-19,-1.0325783110e-22,-3.4343250820e-16,-2.6890450960e-19,3.4343933960e-16,1.0325975160e-22,3.4343715760e-16,8.9322850360e-19,-3.4344398460e-16
1.0000000000e-03,6.6000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9212388030e-18,-1.0327231200e-22,-3.4346737660e-16,-2.4353888850e-20,3.4358066730e-16,1.0331906790e-22,3.4358055950e-16,1.4875085200e-17,-3.4369389730e-16
1.0000000000e-03,6.7000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0505871420e-18,-1.0319409180e-22,-3.4349924630e-16,4.3064610110e-19,3.4341259620e-16,1.0315966750e-22,3.4341584320e-16,-1.1389659120e-17,-3.4332922400e-16
1.0000000000e-03,6.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2949444350e-19,-1.0322354550e-22,-3.4353737550e-16,-1.0958842560e-19,3.4359815670e-16,1.0324863330e-22,3.4359814900e-16,8.0968035390e-18,-3.4365895770e-16
1.0000000000e-03,6.9000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9048473760e-18,-1.0317934460e-22,-3.4356831710e-16,1.3027332430e-19,3.4353928530e-16,1.0316765810e-22,3.4353999240e-16,-3.8580496310e-18,-3.4351096840e-16
1.0000000000e-03,7.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.4912172940e-23,-1.0318204410e-22,-3.4360147430e-16,-7.6096132570e-20,3.4363364260e-16,1.0319530910e-22,3.4363362730e-16,4.2949905240e-18,-3.4366580050e-16
